101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
101,185
103,186
107,191
109,195
110,195
110,195
110,197
110,199
111,200
113,200
114,200
119,200
121,200
122,200
124,200
124,199
124,199
125,198
126,193
127,190
127,189
128,185
130,181
132,177
133,173
135,169
136,167
136,167
136,167
136,167
136,167
136,167
136,167
136,167
136,168
135,170
135,173
137,175
138,176
138,176
138,176
138,176
138,176
138,176
138,176
138,176
138,176
138,176
138,177
138,177
137,178
137,178
137,178
137,178
137,178
137,178
137,178
137,178
137,178
137,178
137,178
137,178
136,178
136,178
136,178
136,178
136,178
136,178
136,178
136,178
136,178
136,178
136,177
136,177
136,177
136,177
136,177
136,177
136,177
136,179
136,181
136,182
136,184
136,185
136,185
136,185
136,185
135,185
135,185
135,185
137,185
140,184
141,182
142,181
146,177
149,171
152,169
154,167
159,167
163,168
164,171
167,177
170,181
174,183
175,184
175,186
175,188
175,188
175,190
175,193
175,195
176,198
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,201
176,200
177,198
177,196
178,194
180,192
182,190
185,187
189,184
190,183
191,183
191,183
191,183
191,183
179,180
170,184
170,184
172,184
172,184
172,184
172,184
172,184
172,184
172,184
172,184
172,184
172,184
172,184
172,184
171,184
171,185
171,186
171,187
171,187
172,187
173,188
173,188
173,188
173,188
188,169
189,168
186,164
184,162
184,160
182,155
180,155
162,159
151,168
140,173
126,176
128,176
127,175
125,175
127,175
135,176
133,178
133,179
132,179
128,183
128,183
128,183
127,183
127,183
127,183
127,183
127,183
129,183
129,183
130,182
130,182
138,179
149,177
150,177
154,176
162,174
175,173
197,170
206,169
213,169
210,169
203,170
203,174
200,179
200,180
196,180
193,178
190,173
183,169
181,169
178,169
175,171
171,173
171,173
171,173
171,173
171,173
171,173
171,173
171,173
171,173
172,174
174,174
179,174
179,174
179,174
178,174
176,174
176,174
176,174
176,174
176,174
176,174
176,174
176,174
184,176
184,176
184,176
183,176
182,176
178,176
174,176
174,176
174,176
170,182
170,182
170,182
170,182
170,182
170,184
170,184
170,184
170,184
170,184
170,184
170,185
172,186
172,186
172,186
172,186
172,186
172,186
172,186
172,186
172,186
172,186
171,183
168,179
166,173
161,169
155,167
152,162
157,159
159,154
159,154
159,156
163,157
164,157
168,158
170,163
169,166
169,166
166,166
166,166
166,166
166,166
166,166
166,167
166,167
168,167
168,167
168,167
168,168
169,172
169,173
169,173
169,173
169,173
169,173
169,173
170,173
170,173
170,173
170,173
170,173
170,173
170,173
170,173
170,173
171,166
172,163
172,163
168,161
167,161
163,161
159,161
159,162
153,162
153,162
153,162
153,162
165,162
168,162
175,161
175,161
175,161
172,161
167,162
168,166
168,167
168,167
168,168
168,168
168,167
168,166
168,166
168,166
168,166
168,166
168,166
168,166
167,166
166,167
171,167
195,164
195,163
193,158
192,151
193,147
194,147
190,147
187,150
183,156
181,161
177,167
175,172
174,177
173,179
173,179
173,179
173,179
169,180
168,180
167,180
164,183
161,185
159,189
159,193
159,194
159,194
159,194
159,194
159,194
159,194
159,194
159,194
159,194
159,194
159,194
159,194
156,194
156,194
156,193
156,191
156,190
171,187
176,185
170,181
155,173
153,171
154,170
168,169
172,175
172,171
172,171
172,171
172,171
174,170
198,162
199,161
190,161
192,168
193,171
193,171
193,177
193,177
193,177
193,179
194,179
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,183
190,185
190,185
190,185
190,185
190,185
194,175
189,169
184,165
190,159
190,159
174,178
168,187
170,180
171,177
171,177
171,177
171,177
171,177
170,181
166,192
160,195
157,196
157,196
157,196
157,199
154,210
153,213
153,213
153,213
153,205
153,203
153,203
153,203
154,203
154,203
154,203
154,203
154,203
157,201
164,195
164,195
160,185
155,184
146,184
145,184
145,181
145,177
145,177
145,177
145,177
145,177
145,177
147,177
147,178
147,178
148,179
147,180
144,185
144,185
144,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
143,185
145,181
150,177
157,173
160,172
162,171
164,172
184,172
207,171
207,171
207,171
207,169
205,168
205,168
205,168
200,167
199,164
199,161
192,159
192,160
191,162
188,173
182,178
179,178
177,180
177,180
177,180
177,180
178,180
180,180
180,180
180,180
181,179
183,179
183,179
183,179
183,179
196,178
199,178
199,178
206,178
206,176
203,172
202,172
202,172
201,172
193,177
187,179
183,179
180,180
177,176
171,165
167,155
175,151
182,149
193,147
198,149
198,157
195,166
194,175
191,194
187,199
169,197
159,201
164,214
166,229
171,234
178,240
182,252
182,265
179,270
179,272
179,276
178,278
178,278
178,275
177,262
178,257
178,257
178,258
178,258
178,255
178,254
176,240
174,223
174,223
174,223
175,218
175,211
176,198
175,198
169,200
157,200
151,193
151,190
151,189
151,189
146,186
143,184
143,183
143,181
143,178
143,178
158,175
164,173
153,163
153,163
153,167
154,170
155,171
155,171
155,172
155,172
155,172
155,172
155,172
155,172
155,172
155,172
155,172
144,171
144,171
144,166
142,157
142,156
159,156
165,157
164,158
159,159
159,159
159,159
159,159
159,159
159,159
162,159
164,158
165,156
166,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
165,156
161,147
161,147
163,145
163,145
168,145
185,146
186,149
186,151
185,152
180,152
180,150
180,150
174,160
174,160
174,160
166,167
168,163
168,161
168,161
172,163
173,164
172,174
172,176
172,176
172,176
172,178
172,180
172,180
172,180
172,180
172,180
172,180
172,180
172,180
172,180
172,180
171,181
171,184
170,184
170,184
159,182
158,173
153,173
146,176
146,183
147,183
147,183
155,177
176,175
